node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality
Silver,40,31,0.009596928982725527,0.007437619961612284,0.017034548944337813,0.00030037402206404645,0.0008190787282298842,0.3510735459736513
Taoism,11,17,0.00263915547024952,0.004078694817658349,0.0067178502879078695,0.00013398966174416312,0.00011990778571734475,0.347783149559505
Tycho Brahe,9,17,0.002159309021113244,0.004078694817658349,0.006238003838771593,9.769139983787308e-05,0.00028893988592136637,0.320210234782039
Alcibiades,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.0621056546762514e-05,0.00011984685391948699,0.29383545229327523
Thrasybulus,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,5.795101864154232e-05,1.453736830129004e-06,0.22711670786578964
Algol,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,4.2837210894852515e-05,7.642624034481762e-06,0.2811723589226767
Benzene,9,14,0.002159309021113244,0.0033589251439539347,0.005518234165067178,9.617743057880251e-05,9.188261523767214e-05,0.31571016691249504
Carbon,67,57,0.016074856046065258,0.013675623800383877,0.029750479846449136,0.0009709025582865759,0.0031705682219561886,0.394907700231479
Fatty acid,28,19,0.0067178502879078695,0.004558541266794626,0.011276391554702494,0.0002339108440708444,0.00039459468408511116,0.3331469849487843
Goa,4,12,0.0009596928982725527,0.0028790786948176585,0.003838771593090211,9.303295011918905e-05,6.878078933207685e-05,0.32463745018247814
Phosphorus tribromide,3,6,0.0007197696737044146,0.0014395393474088292,0.002159309021113244,5.892940818002128e-05,2.8921857438605363e-05,0.2864040133165243
Salt,42,39,0.010076775431861805,0.00935700575815739,0.019433781190019192,0.0005089197840919531,0.0007432428353966132,0.34355696761478755
Sodium hydroxide,12,15,0.0028790786948176585,0.0035988483685220726,0.006477927063339731,0.00011389387841499388,0.00031520983659280723,0.30787529722468954
Vanilla,8,14,0.0019193857965451055,0.0033589251439539347,0.00527831094049904,0.00015080555849416037,3.095705667715599e-05,0.30757908801332773
Aleksandr Pushkin,4,7,0.0009596928982725527,0.0016794625719769674,0.00263915547024952,9.100013700611979e-05,6.320055963809623e-05,0.3287461348865752
Henry James,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,5.527839691784845e-05,1.2967781989677396e-05,0.2797152131670537
Moscow,39,36,0.00935700575815739,0.008637236084452975,0.017994241842610365,0.0004312520701734898,0.0014856755609772264,0.3955090062082304
Pyotr Ilyich Tchaikovsky,6,8,0.0014395393474088292,0.0019193857965451055,0.0033589251439539347,9.029158222890348e-05,2.356813990870629e-05,0.2811913827629286
Aleksandr Vasilevsky,3,5,0.0007197696737044146,0.0011996161228406909,0.0019193857965451055,4.575549646877749e-05,1.5008849608277153e-06,0.3152073293315195
Polish-Soviet War,4,9,0.0009596928982725527,0.002159309021113244,0.0031190019193857964,9.286606789946204e-05,0.0001861104815140034,0.31356636768040475
Electricity,83,48,0.019913627639155468,0.011516314779270634,0.0314299424184261,0.0014258063852419997,0.002285049566539243,0.37270277439118327
James Garfield,3,9,0.0007197696737044146,0.002159309021113244,0.0028790786948176585,0.00010585211927792554,2.144186273159085e-05,0.2562906165044453
Alexander Hamilton,7,11,0.0016794625719769674,0.00263915547024952,0.004318618042226488,8.74623304439817e-05,2.556447453686657e-05,0.3184925003629462
John Adams,7,13,0.0016794625719769674,0.0031190019193857964,0.0047984644913627635,0.00010772091656753672,6.704545039233758e-05,0.31411145319598555
Demosthenes,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,5.417152290811164e-05,8.282760030333288e-05,0.30033304214742623
Ganges River,10,13,0.0023992322456813818,0.0031190019193857964,0.005518234165067178,0.00011536140470718963,7.74321824400397e-05,0.3328801471554733
Hindi,13,18,0.0031190019193857964,0.004318618042226488,0.007437619961612284,0.00016391006640643907,0.00020338906380578544,0.3682119816812337
Alfred Hitchcock,8,10,0.0019193857965451055,0.0023992322456813818,0.004318618042226488,0.00011555839517338469,0.00013156021763478578,0.2801111166163028
Citizen Kane,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,4.870290211733347e-05,7.716293126812579e-06,0.25171150367852246
Silent film,6,8,0.0014395393474088292,0.0019193857965451055,0.0033589251439539347,0.0001760124209366294,1.902414891782163e-05,0.2904471757101184
Vivien Leigh,4,10,0.0009596928982725527,0.0023992322456813818,0.0033589251439539347,9.843798166720108e-05,2.5341748587230232e-05,0.25160483334762584
Henrik Ibsen,4,7,0.0009596928982725527,0.0016794625719769674,0.00263915547024952,7.81158124814883e-05,3.0017989321505812e-05,0.29533887416401966
Nobel Peace Prize,24,22,0.005758157389635317,0.00527831094049904,0.011036468330134356,0.00027236681025583266,0.00037794553828057194,0.334191752752982
Nobelium,5,7,0.0011996161228406909,0.0016794625719769674,0.0028790786948176585,7.364698603052046e-05,3.727501909181833e-05,0.26520379281705597
Peace,7,12,0.0016794625719769674,0.0028790786948176585,0.004558541266794626,0.00010240184918662207,6.375075050515792e-05,0.37320479860237826
Potassium nitrate,9,8,0.002159309021113244,0.0019193857965451055,0.004078694817658349,0.00010801066669086624,1.388658255225383e-05,0.3014002927867202
Saint Petersburg,17,23,0.004078694817658349,0.005518234165067178,0.009596928982725527,0.00023559780094013077,0.00029581571812173005,0.33494589274952324
Stockholm,8,9,0.0019193857965451055,0.002159309021113244,0.004078694817658349,0.00011641014660793722,4.8084602168269576e-05,0.34865844272114804
Stroke,15,11,0.0035988483685220726,0.00263915547024952,0.006238003838771593,0.00011138948984825328,0.00011180066674298543,0.318394900577345
Elizabeth II of the United Kingdom,57,61,0.013675623800383877,0.01463531669865643,0.028310940499040305,0.0007841921203069995,0.0030848828229372884,0.376791354237179
Franks,12,15,0.0028790786948176585,0.0035988483685220726,0.006477927063339731,0.00012851877508955666,6.591213448197413e-05,0.3588334171331449
Hampshire,9,12,0.002159309021113244,0.0028790786948176585,0.005038387715930902,0.00010348292955664236,4.8334006577019896e-05,0.27780806398636926
Wessex,8,13,0.0019193857965451055,0.0031190019193857964,0.005038387715930902,8.99918599573487e-05,4.854250491538943e-05,0.3297896077794068
Differential equation,13,9,0.0031190019193857964,0.002159309021113244,0.00527831094049904,0.00017886277060774616,0.00016602644929629017,0.3210512659124051
Elementary algebra,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,0.0001674901740271557,9.129648029196309e-07,0.2702743472222205
Linear algebra,5,7,0.0011996161228406909,0.0016794625719769674,0.0028790786948176585,0.00010930003473227898,7.528400134752792e-05,0.2882513966733309
Muhammad ibn Musa al-Khwarizmi,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,5.9047403893164735e-05,6.857617782857433e-06,0.25086066501093046
Number,15,24,0.0035988483685220726,0.005758157389635317,0.00935700575815739,0.00028810176663967657,0.00023371237683751197,0.30406852774627485
Set,6,7,0.0014395393474088292,0.0016794625719769674,0.0031190019193857964,0.00011376114177673316,3.883209815581887e-05,0.2835704583266979
Algerian Civil War,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.798272236129504e-05,7.23147764517554e-07,0.2627558093972362
Berber languages,8,8,0.0019193857965451055,0.0019193857965451055,0.003838771593090211,8.116373776307856e-05,2.384293651149501e-05,0.34298990156277004
Climate,77,25,0.01847408829174664,0.005998080614203455,0.024472168905950095,0.000954931749258731,0.0009305520784416509,0.39702031307184604
List of countries by system of government,74,65,0.017754318618042227,0.015595009596928982,0.033349328214971205,0.0005480321629193898,0.0019309496727949855,0.4335950586579118
Sahara,23,28,0.005518234165067178,0.0067178502879078695,0.012236084452975048,0.0002101959575260066,0.00022111889690018348,0.34060060950959553
Sirius,7,14,0.0016794625719769674,0.0033589251439539347,0.005038387715930902,8.380047751346486e-05,0.00011121813331173405,0.3232235679916071
Clock,9,19,0.002159309021113244,0.004558541266794626,0.0067178502879078695,0.00016671021219666273,0.0003157969091423794,0.347754048802283
Computer programming,16,15,0.003838771593090211,0.0035988483685220726,0.007437619961612284,0.0004119422299088966,8.980276622882501e-05,0.31119495598922386
Cryptography,13,21,0.0031190019193857964,0.005038387715930902,0.008157389635316698,0.00015589527733107886,0.0008394352237607365,0.34627634037961047
Imperative programming,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,9.814691554492068e-05,3.313307965815093e-05,0.2528908748470296
Linguistics,26,13,0.006238003838771593,0.0031190019193857964,0.00935700575815739,0.0003714644143193331,0.0001776126067158727,0.37498950078824184
Programming language,18,17,0.004318618042226488,0.004078694817658349,0.008397312859884836,0.0003364770789479836,0.000981861939440858,0.3214237151768047
Alice's Adventures in Wonderland,8,13,0.0019193857965451055,0.0031190019193857964,0.005038387715930902,9.752164837758734e-05,0.00012342943115522037,0.3408799735265817
Dodo,11,16,0.00263915547024952,0.003838771593090211,0.006477927063339731,0.00013573476701343436,0.0006516283450215319,0.3310505525916907
Game,13,21,0.0031190019193857964,0.005038387715930902,0.008157389635316698,0.0001909679530633065,0.0002127758952621644,0.31993907907899033
Library,22,31,0.00527831094049904,0.007437619961612284,0.012715930902111323,0.00034634392702823617,0.0004616483414257241,0.3278902277898291
Raven,10,10,0.0023992322456813818,0.0023992322456813818,0.0047984644913627635,9.128678910607633e-05,0.00010668236667995604,0.30478209425315966
All Blacks,7,8,0.0016794625719769674,0.0019193857965451055,0.0035988483685220726,0.0001586367943997695,0.00028124686467524555,0.3077385144195546
Babe Ruth,5,6,0.0011996161228406909,0.0014395393474088292,0.00263915547024952,0.00014455629205082417,1.750824964840413e-05,0.2909351513640941
Jonah Lomu,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,6.149601580612607e-05,5.10458692899143e-07,0.2352546494529653
Rugby World Cup,13,16,0.0031190019193857964,0.003838771593090211,0.006957773512476007,0.00014668083395606482,0.0002882949981489323,0.3934124041306403
Super 14,6,6,0.0014395393474088292,0.0014395393474088292,0.0028790786948176585,7.30802734234094e-05,2.1293697780607344e-05,0.3442684424483171
Tiger Woods,7,13,0.0016794625719769674,0.0031190019193857964,0.0047984644913627635,8.467693893241213e-05,0.00023159904450421068,0.3660391612855456
Allah,5,7,0.0011996161228406909,0.0016794625719769674,0.0028790786948176585,0.00016985244573470003,6.110549043054348e-06,0.3245613929899324
Allegory in the Middle Ages,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,4.424742273792e-05,3.6730649105862955e-06,0.26901473475539417
Consolation of Philosophy,4,6,0.0009596928982725527,0.0014395393474088292,0.0023992322456813818,5.589551774607768e-05,1.870224922989323e-05,0.27834764163392167
Medieval literature,5,15,0.0011996161228406909,0.0035988483685220726,0.0047984644913627635,6.563124787108666e-05,0.0001552817160979107,0.3339500712925741
Virgil,12,16,0.0028790786948176585,0.003838771593090211,0.0067178502879078695,0.00011257122165134564,0.0002006537548984228,0.3369554594807917
Alligator,5,8,0.0011996161228406909,0.0019193857965451055,0.0031190019193857964,8.524362599466536e-05,6.268595636789102e-05,0.3705758927539977
Pond,12,16,0.0028790786948176585,0.003838771593090211,0.0067178502879078695,0.00012007451369072406,0.00015228381460776063,0.33537836000936766
Alliterative verse,0,6,0.0,0.0014395393474088292,0.0014395393474088292,3.604868397980029e-05,0.0,0.0
Old English language,24,16,0.005758157389635317,0.003838771593090211,0.009596928982725527,0.0002704782755504661,0.00019547109666277694,0.3560055368542132
Allosaurus,2,9,0.0004798464491362764,0.002159309021113244,0.00263915547024952,5.874486865235891e-05,3.2024577248866895e-05,0.2574655332199284
Apatosaurus,4,9,0.0009596928982725527,0.002159309021113244,0.0031190019193857964,0.00014395691961027846,1.8362286612517988e-05,0.22318933662188306
Dinosaur,68,82,0.016314779270633396,0.01967370441458733,0.03598848368522073,0.0016546087804178288,0.0070445927753210605,0.38058687154176596
Almaty,3,4,0.0007197696737044146,0.0009596928982725527,0.0016794625719769674,8.579338056141349e-05,5.547173780603224e-06,0.33788688107610443
Apple,24,38,0.005758157389635317,0.009117082533589251,0.014875239923224568,0.0005089119483847445,0.0015026249823218776,0.39755200279664094
Kazakhstan,21,25,0.005038387715930902,0.005998080614203455,0.011036468330134356,0.00029804776912339297,0.00023531064511224492,0.365813628838666
Almond,10,19,0.0023992322456813818,0.004558541266794626,0.006957773512476007,0.000141011680374176,9.18020750593546e-05,0.32895430087352256
British Isles,50,57,0.01199616122840691,0.013675623800383877,0.025671785028790785,0.0010014140653909285,0.002519804853546671,0.4012753342894742
Olive oil,23,34,0.005518234165067178,0.008157389635316698,0.013675623800383877,0.00021916383798747005,0.0024516501338848608,0.38646165494105306
Plum,6,11,0.0014395393474088292,0.00263915547024952,0.004078694817658349,0.00016358737985399188,3.5832907051116906e-05,0.29807133595611307
Seed,52,31,0.012476007677543186,0.007437619961612284,0.019913627639155468,0.0018337148678082217,0.0009103743675914739,0.34438255197514783
Tree,42,40,0.010076775431861805,0.009596928982725527,0.01967370441458733,0.0011563898522114464,0.0013470908457070406,0.346912240169957
Alpaca,3,11,0.0007197696737044146,0.00263915547024952,0.0033589251439539347,5.9974612828376836e-05,1.4642991926013591e-05,0.2922444720649803
Ostrich,12,21,0.0028790786948176585,0.005038387715930902,0.00791746641074856,0.00013462587744252804,0.00041491387575438886,0.3350809189096255
Alphabet,9,13,0.002159309021113244,0.0031190019193857964,0.00527831094049904,0.00019746613080679268,8.504892170297008e-05,0.33951545112622206
Mongol Empire,11,13,0.00263915547024952,0.0031190019193857964,0.005758157389635317,0.00015231780579129698,3.9149090920793945e-05,0.3240047273123945
Writing,19,18,0.004558541266794626,0.004318618042226488,0.008877159309021113,0.0002525899401970512,0.0001819020483067949,0.34234008543954564
Alternating current,13,12,0.0031190019193857964,0.0028790786948176585,0.005998080614203455,0.00015526322936074168,0.00020557974422062515,0.3291105984507511
Electronic amplifier,3,4,0.0007197696737044146,0.0009596928982725527,0.0016794625719769674,4.6455217521771023e-05,3.566376742225149e-06,0.26058114221807543
Radio frequency,7,12,0.0016794625719769674,0.0028790786948176585,0.004558541266794626,0.00015125675907129638,8.743978850518954e-05,0.280394591636492
Alternation of generations,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,5.0087389145828676e-05,1.357368431219911e-06,0.23725573084638263
Alternative rock,8,14,0.0019193857965451055,0.0033589251439539347,0.00527831094049904,0.00013519802857509826,5.978575207695086e-05,0.3028057294889679
Arctic Monkeys,5,17,0.0011996161228406909,0.004078694817658349,0.00527831094049904,0.0001048567746303931,0.0001242069257229599,0.34361377736552995
"Boston, Massachusetts",41,25,0.009836852207293665,0.005998080614203455,0.01583493282149712,0.0003957698153471288,0.0014436620686673013,0.39119057202899893
Folk music,29,30,0.006957773512476007,0.007197696737044145,0.014155470249520153,0.00048456115278641275,0.000619697327567704,0.34506880083328495
Guitar,34,25,0.008157389635316698,0.005998080614203455,0.014155470249520153,0.0004669759195181751,0.0005680807782751239,0.33344100106194513
