node,in_degree,out_degree,pagerank,betweenness_centrality,closeness_centrality
Photosynthetic reaction centre,2,7,6.312675242692675e-05,4.445961333782532e-06,0.2714926246019884
Monopoly (game),4,13,8.193843438230694e-05,4.073453424685789e-05,0.30727366330808265
Game,15,23,0.00018215710519555735,0.00019420193325119778,0.3320880693108656
"Benjamin Disraeli, 1st Earl of Beaconsfield",8,12,0.00012128008062250295,5.817592505428987e-05,0.33399952034535135
Canberra,4,12,0.00010574291187425254,0.00028984158683267885,0.334695185452215
"Yarralumla, Australian Capital Territory",1,2,4.340273773008765e-05,6.649151397947738e-07,0.2507953658682994
Grenada,10,13,0.0001378724005593953,4.901793144981161e-05,0.3361222847948512
Nutmeg,12,18,0.00015772578173552473,0.0001590361273828536,0.32407694694384115
Sesame,8,9,0.00012939530326647853,4.138046226102041e-05,0.34395323948299994
Tawny Owl,1,5,4.319403503429042e-05,1.1069714081749697e-06,0.2665390749601276
Snowy Owl,2,10,6.530178474550819e-05,1.6658980988999348e-05,0.30888658879195624
Francis Crick,13,18,0.00023112620022710487,0.0001677381562627859,0.36422282277046464
James Callaghan,2,5,4.696660612880116e-05,1.7132495604193384e-06,0.2519295706705258
Erbium,7,9,0.00010317134544167713,2.936675670484453e-05,0.2793340910610417
Vivien Leigh,5,14,7.641740367724278e-05,3.0495333829194274e-05,0.26677734499712663
Magic  The Gathering,5,9,9.698476337576125e-05,3.207097483341739e-05,0.3333067411248504
Serbia and Montenegro,3,4,7.877680377188273e-05,6.518160020983246e-07,0.3280207270157808
Shanghai,15,25,0.00021195464227143817,0.00016805272370072776,0.3498576452855468
Cornea,8,7,0.00012754444763862088,7.6567855063466e-05,0.2977904490377762
Rockall,3,10,8.865334823473158e-05,5.920806278271194e-06,0.3330676020408163
High German consonant shift,4,7,0.00010657826390017772,6.0411845294973735e-06,0.3269426402691916
Lawn,7,17,0.00012641321014120953,0.00012137453641069727,0.3718736092567868
Oil reservoir,3,8,7.643652766071171e-05,8.67585516219947e-06,0.3129588014981273
Fractal,6,15,9.648900996336578e-05,3.8313107286053025e-05,0.31237383177570094
Midway Atoll,3,7,8.181671035474119e-05,1.7528158079873646e-05,0.36833289253283963
San Marino,8,13,0.00021655476371191282,2.4064964309665612e-05,0.3681706027493831
Battle of Rennell Island,2,4,6.867694254819472e-05,3.3078386029549795e-07,0.3378618793465955
Neodymium,4,7,6.483356153061161e-05,1.2941423462974256e-05,0.2623218434105607
Richard Wagner,18,19,0.00022682105358262446,0.0001358057375761473,0.34503262036501775
Johannes Ockeghem,1,5,5.179146189992631e-05,5.385342782284382e-06,0.23717075386012715
Hurricane Mitch,5,8,8.63175063828106e-05,2.124520877992574e-05,0.2990694345025054
Hurricane Georges,3,6,6.0333171844532155e-05,3.4316259468309425e-06,0.2783292252348278
John Pershing,3,6,7.944715216934098e-05,4.052033625104842e-06,0.31697139822471737
Louis XIV of France,12,22,0.00023076813462501799,0.00020416345912536093,0.3622648053411948
Battle of Bicocca,1,4,4.408268148503219e-05,5.649861654648384e-07,0.2171856318552789
"William Thomson, 1st Baron Kelvin",3,7,7.775150747625216e-05,1.7234449429816494e-05,0.29889826870796965
Corrosion,23,26,0.0002871831704093783,0.00013951265057750927,0.3356632120189604
La Paz,2,5,5.334743986352706e-05,1.415829457984333e-06,0.2818592727518046
Tropical Storm Franklin (2005),1,4,4.1897377997578614e-05,0.0,0.2490165693169627
Hurricane Floyd,3,5,6.477356653100982e-05,2.3489566144723062e-06,0.2834079500746167
Yom Kippur War,9,12,0.00014493587289677998,1.1663068508056558e-05,0.3229996134518748
Meitnerium,3,2,6.70900435754953e-05,4.7269703620068655e-07,0.26097819976263353
Montevideo,2,6,7.694470697872476e-05,4.754661417696119e-06,0.3385188786258305
Severn crossing,1,3,5.476300036068997e-05,3.847929598806897e-07,0.2726798068137319
John Milton,9,12,0.00017886613906364517,6.482378027283799e-05,0.36996369432391746
Taj Mahal,5,16,0.00011077180716076001,4.348323524862661e-05,0.33926106374340237
Vulture,5,8,8.44270464226105e-05,1.3038748653938164e-05,0.300014361625736
Roentgenium,5,7,8.207409150490127e-05,1.582511331850481e-05,0.2969227489162106
Herring Gull,2,7,4.9669092144208674e-05,6.3960242968784675e-06,0.22774597983101663
Stanley Baldwin,2,5,4.887691838259762e-05,2.1967656699797907e-06,0.27860762870098693
Johannes Gutenberg,4,9,9.552553826596578e-05,8.663175000390169e-06,0.3376161616161616
MINI (BMW),2,7,5.7769641922722e-05,1.8500938777469724e-05,0.2952441523567239
Domesday Book,13,16,0.0002221165662110713,9.573842407541913e-05,0.3606698895027624
Hurricane Camille,6,15,0.00012282680011840743,0.00024938820659357647,0.3763963963963964
Antimony,5,7,9.197921179328279e-05,1.1876829179528139e-05,0.2871872422326093
Saint Lucia,11,11,0.00018661373280683683,0.00013209196270665916,0.3402003094210569
Dundee,6,16,9.822916029979942e-05,0.000124963322945371,0.31155853840417597
Dundee United F.C.,2,7,6.0504655673163945e-05,2.2605400588244524e-06,0.2971339165066496
Carl Lewis,2,6,6.415869798838312e-05,6.649795535058029e-06,0.31646720193910016
Pink Pigeon,4,4,7.022788172217654e-05,1.7584979709670537e-05,0.2918616835487251
Sauroposeidon,1,7,4.5400116043581976e-05,1.644651122456868e-06,0.28321583514099785
Tasmanian Devil,3,6,8.658860431642887e-05,6.849251415729192e-06,0.3328288058631403
Super Mario Bros.,9,10,0.00014553076081976778,3.521065377177873e-05,0.34395323948299994
Proxima Centauri,3,7,5.915259276795117e-05,7.694343054168868e-06,0.26169746320075166
Red dwarf,13,14,0.00014390096531212258,7.758746560937144e-05,0.2990908440117403
Cello,4,11,6.538718614026203e-05,1.1922789582792128e-05,0.2675118453066974
Davis Cup,7,8,0.00014667812904052655,0.00025750302937554043,0.39039431881891234
Fed Cup,2,5,6.491693656749753e-05,4.031895621890125e-06,0.2808928331316391
John Marshall,2,3,5.761144069646222e-05,7.752623158964351e-06,0.27393128769997377
Parliament of Malaysia,4,8,0.00011074401078135237,0.0007496758796879538,0.3494187505227064
United Malays National Organisation,1,4,4.76259524861206e-05,3.437990819077886e-06,0.25898834614430943
Brahman,6,11,0.00012644627214262224,1.2132707299825556e-05,0.3313769035532995
Trimurti,5,5,0.00012278956729332976,1.158550817184524e-06,0.3282010997643362
Kīlauea,3,5,7.624844903962862e-05,3.6655139001038152e-06,0.30630498533724343
A Christmas Carol,5,14,0.00010427321052996807,2.0286367148542832e-05,0.31515425812778153
Jack Kerouac,6,10,0.00011636552975428105,5.942720644615172e-05,0.3691464923131295
Zebra shark,6,10,0.00012311942700305036,1.6149740898471403e-05,0.3059237021307754
2004 Indian Ocean earthquake,18,27,0.0002187982687284972,0.0002732385214568819,0.33399952034535135
2005 Sumatra earthquake,2,6,6.534948780612638e-05,1.3919889183573763e-06,0.2860664156110921
John F. Kennedy assassination,5,8,8.609227955438007e-05,0.00026027447722850184,0.2907041469524075
Ike Altgens,1,3,4.5088725159493725e-05,6.74617472893559e-07,0.22525339659262456
Leif Ericson,3,14,7.780264918085489e-05,1.4856828532867402e-05,0.3112799880792728
Homestar Runner,7,8,9.775994044002468e-05,8.266452670543818e-05,0.31902871105681124
Lyme disease,6,14,0.00011924848751302609,0.00015120082935593437,0.37326900741534885
Thermodynamic temperature,4,10,8.475488733587166e-05,2.1091547067381008e-05,0.28204955107000607
Henri Matisse,3,5,6.745914204228052e-05,3.6307384373135074e-06,0.2690623390005152
Babe Ruth,8,7,0.00013287116569783141,1.9487321304708054e-05,0.3098946743806557
Ceres (dwarf planet),3,9,6.633907939256544e-05,7.211338898887536e-06,0.2741469816272966
Qin Shi Huang,5,11,9.829135421918369e-05,3.136989136747793e-05,0.3183965858862978
Qin Dynasty,7,7,0.0001320298800366259,7.1158315790402764e-06,0.3351784997994384
Yangtze River,13,20,0.00019731005981961085,0.00020050337083900145,0.34508961757660855
Lake Titicaca,4,7,8.227414904383022e-05,2.6643847687064425e-06,0.3149404492688075
South Georgia and the South Sandwich Islands,5,6,9.88427161325756e-05,7.947289414499704e-06,0.33304105221203667
Union Flag,8,11,0.00013720379425997338,3.2944677714740604e-05,0.3548496687616783
Still Game,1,7,4.690478103357279e-05,1.0926900458566622e-06,0.2735367290821003
Sean Connery,9,14,0.00013514205231098626,5.634283282428893e-05,0.3128884894780199
Greek War of Independence,10,13,0.0001686043318881913,2.9677432022206807e-05,0.3369354838709677
Island Fox,3,7,6.182358431340458e-05,4.520622184307941e-06,0.29420463347651576
Mozambique,21,30,0.00029294558116051784,0.0006246860515013798,0.37075161948708846
Lake Malawi,2,7,5.1700275057202265e-05,3.0694534861551375e-06,0.25924547034003476
Caloris Basin,1,3,4.56597172174665e-05,6.223249148721066e-08,0.25136875037603035
Vinaya,3,10,9.23404411484153e-05,1.8818254127844963e-06,0.3055210237659963
Breaker Morant,1,3,4.693987653906276e-05,1.7199416729463944e-06,0.2602790929479193
Harley-Davidson,3,10,9.754759575739163e-05,2.56105203473501e-05,0.34061633784444806
Franz Schubert,6,4,0.00012203839398078749,1.4283871796600529e-05,0.3283816709895465
Felix Mendelssohn,5,5,0.00012445071158544122,1.657417554917494e-05,0.3435290248314422
Mars Exploration Rover,9,15,0.0001422275764001463,0.00018242492108911184,0.3417866492146597
Algerian Civil War,1,7,4.713247413253892e-05,4.3998488797238614e-07,0.2678376819026861
Cotswolds,5,6,0.00010699814875096862,6.696272481764869e-06,0.34971122457520715
Barbary Macaque,1,5,4.782818060550286e-05,1.1707677019265781e-06,0.2835425856803529
Calcite,10,8,0.0001897470188574058,2.251931191007698e-05,0.3260241904018728
Mars Reconnaissance Orbiter,6,12,0.00011154972451310103,4.511409974519055e-05,0.31406449673006087
Miguel de Cervantes,5,8,0.00013041676873512572,1.1654840066567098e-05,0.3327757865392274
Lake District,7,12,0.00012251601329834835,0.00020509230913882335,0.36422282277046464
Mu Arae,2,7,5.44421999831469e-05,7.080538902785268e-07,0.2654721057313509
H5N1,5,11,8.818233438232176e-05,0.00027520383517727756,0.3029072718045385
Alfred the Great,12,17,0.00019319825884224666,4.9147740122092975e-05,0.3523359757125991
Humour,4,8,7.67663886549713e-05,9.610864504378604e-06,0.3027975068850558
Oliver Twist,9,18,0.00015438289016387238,0.0003099297092081815,0.32503500855764744
William Henry Harrison,4,5,7.08695874546211e-05,1.670951645084094e-05,0.28740455389695263
Binoculars,6,9,0.00010802334565485547,0.00011589627019310127,0.30922951669010434
Polar ice cap,4,11,9.386665971899467e-05,6.596092349562112e-06,0.3172843256379101
Selenium,9,15,0.00012397485123463224,5.721047081480036e-05,0.31437170805116627
Acetic acid,11,16,0.00016164345378776504,0.00013939321242936368,0.3358790899589999
Formic acid,7,14,0.00012438374035178332,0.00019151344151089144,0.3514764027929671
Laurence Olivier,12,11,0.00017274605391887017,0.0009496022512374421,0.3449756419783668
Blood type,6,6,0.00011373242960982161,1.02170985169126e-05,0.2879591977393342
Tropical Storm Lee (2005),2,5,5.521967363062146e-05,3.2567780562418634e-06,0.27364422321194654
Cormorant,6,12,0.0001204109311315753,7.746824023093192e-05,0.3338927515384001
Kakapo,4,7,8.356801339733655e-05,1.6171074239272158e-05,0.31200059741617503
Capitoline Triad,2,5,6.42427432543038e-05,1.7028803875176762e-06,0.2997345577157615
Epic of Gilgamesh,7,9,0.00014084973649994344,2.0207216746622015e-05,0.31411172092323886
Mount Kilimanjaro,7,9,0.00012279328703857325,3.2930011626181766e-05,0.34039432947694315
Bryce Canyon National Park,1,6,4.1090019410688193e-05,3.5351778760517074e-06,0.2692183774727753
Argan,1,3,4.7200979416735324e-05,4.6957476396087365e-07,0.2637293271051635
Battle of the Bulge,2,15,6.868612214992066e-05,2.1551532006966496e-05,0.3382448186528497
Stegosaurus,8,20,0.0001302416565648337,0.00042677606755747537,0.34715413377648524
Trans-Siberian Railway,1,5,4.912284298613864e-05,4.106974352326359e-07,0.2903808729496803
Spring (season),20,17,0.00026522860712807606,0.0003009670712060979,0.344804819674837
Barcelona,16,15,0.00023620509860352727,0.00012878642712352644,0.349010107760421
55 Cancri,6,14,8.857444460286812e-05,0.0009617981883319391,0.2741469816272966
55 Cancri e,1,4,4.129145429313949e-05,3.5191764801291776e-07,0.21519443729075458
George I of Great Britain,8,10,0.00010945358212298802,2.343712391636377e-05,0.29096733755832577
Barnacle,5,9,0.00010951366555867807,3.8653865377605076e-05,0.29624902503013545
OpenBSD,5,8,0.00011275468676289014,9.57162108115861e-05,0.3229746444032158
Bat-eared Fox,3,6,7.533716089179837e-05,1.1671701222955836e-05,0.3255668978415024
Abidjan,2,5,6.567363812046059e-05,9.613088454482645e-06,0.28448862862590224
Aruba,9,8,0.00017765804158210215,1.9327562613001356e-05,0.38407795550652696
Pride and Prejudice,3,8,8.333846604297759e-05,2.982905053460068e-05,0.349214309595453
The Dandy,2,3,4.9106502355281255e-05,1.160617518009434e-06,0.27050825509873744
Trichinosis,3,3,7.787885478910471e-05,7.057815561852525e-06,0.2989196537168205
Turin,4,10,8.525449529488533e-05,2.997168676715502e-05,0.32851077213398333
Timeline of discovery of solar system planets and their natural satellites,0,5,3.5893754486719313e-05,0.0,0.0
Tom and Jerry (MGM),2,9,5.3537961440759335e-05,7.388345898050366e-06,0.2707887743858967
Treasure Island,5,9,9.442228034751607e-05,3.686655889251877e-05,0.32913187332598076
James Cook,23,24,0.00031337547904233056,0.0007205503314750052,0.37514591002963094
Georg Cantor,8,12,0.0001551196534352586,0.0001175112274819074,0.32062005985726344
Stingray,3,9,7.02350671450648e-05,0.00031344257357530215,0.33577111629028367
Dominica,12,13,0.00022023882804470704,8.227468168248163e-05,0.38861501255697145
Saint Kitts and Nevis,2,5,6.72605835641532e-05,3.6642946876174277e-07,0.2901388888888889
Tropical Storm Ana (2003),2,4,5.7459210361182554e-05,8.398715823652852e-07,0.25947087318345546
Turmeric,4,14,6.25509709378074e-05,1.3916387566193304e-05,0.26127196548058285
Multiple sclerosis,5,16,8.368382942400328e-05,0.000327541204806591,0.28464368442567106
Solomon Islands,15,19,0.0002584301033420434,0.00018630065321050728,0.3700620017714792
Wake Island,7,15,0.00013156124057523314,7.256215387234882e-05,0.3708832667554372
North Sea flood of 1953,1,8,5.0880996136781013e-05,2.2326520223746766e-06,0.31543978859947147
Franz Kafka,7,12,0.0001443593795789837,4.1440487032363674e-05,0.3511514540258867
The West Wing (TV series),1,3,4.0348651887830995e-05,1.050155483477503e-06,0.22162104816465097
Henry Purcell,4,6,0.00010410220899880965,9.159771611162029e-05,0.3644452198185625
Porgy and Bess,2,9,6.0794822056274344e-05,7.35071855340462e-06,0.28060984619517765
E. E. Cummings,7,10,0.00010789834930105647,0.0004107949617638866,0.32284985704350516
Sphere,20,9,0.00027198623222445234,9.850645923337608e-05,0.342965030372681
Cosmic inflation,8,12,0.00011790070874543478,1.8271166219209554e-05,0.2959133083079538
Punctuated equilibrium,6,8,0.00010023597862941872,7.2995450458991526e-06,0.309206631142688
James Garfield,4,11,7.604985912981363e-05,2.5796337373838974e-05,0.2610108077715999
James Buchanan,4,9,7.259889083646842e-05,1.9633677984851115e-05,0.2849543036420679
John Tyler,2,5,5.688757766571267e-05,2.893480213700837e-07,0.28279409773927167
Martin Van Buren,5,9,8.938725276730979e-05,1.6866074544494554e-05,0.2944742035522977
Principality,8,13,0.00017035441100830514,3.2085568223947775e-05,0.3627680819657897
Walrus,4,12,7.656064102276124e-05,9.410078872383613e-06,0.30126910873954427
Skåneland,2,2,6.058000749607496e-05,3.063064762827309e-07,0.3063274433609502
Thomas Hobbes,12,14,0.00019338355685504739,0.0001331724847728053,0.3491559418351997
Thomas Malthus,5,14,9.344318075211837e-05,3.189543156202144e-05,0.2985778603587508
Leon Trotsky,10,14,0.00019470085943816846,4.194473561790424e-05,0.3509744623655914
Bahá'í Faith,10,9,0.00019737203385110765,3.4909864718323795e-05,0.37936983564877874
Cyrus the Great,7,14,0.00012766904821400474,3.693527128751707e-05,0.3193457158144157
Mahabharata,9,7,0.0001629191008164895,2.0574750227423466e-05,0.3402003094210569
Myco-heterotrophy,1,3,4.854516205542459e-05,1.0864492319667944e-07,0.260230457801308
Alternation of generations,1,3,4.70565578249048e-05,9.597244043191026e-07,0.24559134728426993
Kiribati,8,9,0.00011471403714589582,0.000145926963020854,0.30716071166005
Christmas Island,8,14,0.0001303005173111998,0.00022282445008617237,0.33558232931726906
"Muscat, Oman",1,3,5.093014203514538e-05,1.2670315760351138e-06,0.256949569495695
"Columbus, Ohio",9,15,0.00013747634712099897,0.0002094653240142369,0.3024467931084407
Manuel I Komnenos,3,8,8.58802043803584e-05,9.150316510272825e-06,0.31263094881771925
Strontium,5,10,7.993754884817974e-05,3.7264137901658084e-05,0.2751580611169652
Indian independence movement,16,16,0.00020685931605773407,0.00022261459404347104,0.3581654522074582
Sardar Vallabhbhai Patel,2,9,5.582417905035511e-05,4.38919207943019e-06,0.2688718707767553
Frank Lloyd Wright,6,9,0.00010135300148172023,2.3147444105626755e-05,0.30756772673733807
Henry Moore,2,6,5.440162081788431e-05,4.637558363151796e-06,0.27870055366553265
Reggaeton,5,7,9.620828013964828e-05,2.729382416734838e-06,0.3102168102168102
Marcel Proust,3,6,7.084420268742944e-05,4.575180204305114e-06,0.27429096638655465
Bangalore,2,9,7.412380178672842e-05,8.978612165717373e-06,0.33074730842305256
Evolutionarily stable strategy,3,5,6.882727240810451e-05,3.463308181194427e-05,0.29046162402669634
Insulin,9,19,0.00016354671791370487,0.0003091040465725785,0.3233245627611825
Victoria Cross,6,9,9.652665269944632e-05,1.08577798376328e-05,0.30203137424998194
Roman villa,6,7,0.00014857077379995537,2.9540772355494182e-05,0.3512400168137873
Order of the Bath,4,6,6.816806215430068e-05,1.3785495121305598e-05,0.27454330398212645
The Rite of Spring,2,6,5.557670178986237e-05,4.453280627082743e-05,0.24546148874919219
Sucre,2,6,6.188548879125936e-05,1.7290939019628293e-07,0.3112799880792728
